,intensity_mean,intensity_min,intensity_max,area,centroid-0,centroid-1
0,3048.834894613583,1036.0,6178.0,854.0,9.217798594847775,23.1768149882904
1,3126.3276776246025,1827.0,6493.0,2829.0,21.315659243548957,194.07811947684695
2,1742.1736387782205,1032.0,4474.0,3012.0,19.198207171314742,305.4996679946879
3,2207.7691039032434,1282.0,6858.0,1819.0,17.49202858713579,668.3496426608026
4,1596.286854460094,1364.0,3326.0,2130.0,15.444131455399061,2061.6028169014085
5,1850.5834679590737,1401.0,5326.0,3714.0,27.20490037695207,2115.878298330641
6,2144.795201371037,1410.0,4099.0,1167.0,9.234790059982862,2200.890317052271
7,1840.4599023709902,1346.0,2690.0,2868.0,19.965829846582984,2567.1464435146445
8,1277.3478840386538,870.0,2756.0,3001.0,22.615461512829057,3821.022659113629
9,1713.068831798352,794.0,4507.0,2063.0,17.504604944255938,3964.4381968007756
10,1331.246846846847,1037.0,1676.0,1110.0,10.836036036036036,4064.9234234234236
11,1578.4214075010534,1204.0,2715.0,2373.0,18.223767383059418,4466.6443320691105
12,1262.1100917431193,758.0,2046.0,3815.0,25.75832241153342,4615.758584534731
13,1343.1715771230502,966.0,2402.0,3462.0,21.442807625649912,5151.01993067591
14,2510.075131042516,1075.0,5071.0,3434.0,23.240827023878857,5227.6057076295865
15,1346.5923518164436,854.0,2732.0,2615.0,17.763288718929253,7161.980114722754
16,2215.4828622970535,1085.0,7024.0,1663.0,15.225496091401082,7744.485267588695
17,1662.0336617405583,968.0,4083.0,2436.0,19.796387520525453,7796.415845648604
18,1470.6274208422994,1079.0,2342.0,3253.0,21.723639717184138,8735.443590531817
19,3555.728773584906,1330.0,7976.0,1272.0,10.822327044025156,8917.494496855346
20,2456.5247674670127,1025.0,9253.0,4623.0,31.645252000865238,9194.528012113346
21,1560.613404565323,942.0,5574.0,2059.0,24.867897037396794,4035.651772705197
22,1530.4724036945258,1061.0,2869.0,4439.0,33.26785312007209,8462.857400315386
23,1465.319067998098,1041.0,2062.0,2103.0,14.877793628150261,9102.416072277698
24,1500.1549173194082,1234.0,1879.0,1149.0,14.696257615317668,4517.524804177546
25,1536.0722460658083,988.0,3524.0,2796.0,23.25250357653791,4409.176680972819
26,1820.1388758782202,1370.0,2935.0,4270.0,29.083372365339578,2257.292037470726
27,1514.828395536745,1138.0,2255.0,2599.0,28.85686802616391,4558.51058099269
28,1367.0548418972332,893.0,2846.0,2024.0,21.591403162055336,3914.941699604743
29,1630.6464104855527,1144.0,4451.0,3357.0,23.7226690497468,725.5177241584748
30,1254.770127118644,921.0,2631.0,2832.0,23.29484463276836,7265.556144067797
31,1154.340257879656,947.0,1514.0,1396.0,23.265759312320917,9417.32664756447
32,1494.0002204585537,1029.0,3595.0,4536.0,34.348324514991184,7375.983465608466
33,1349.5415549597856,899.0,2625.0,2238.0,27.57864164432529,8410.7363717605
34,1341.7334775767113,877.0,2516.0,5084.0,35.30035405192761,8658.527537372149
35,2166.0261239368165,1005.0,7114.0,1646.0,25.789793438639126,7701.037059538275
36,1281.428085106383,909.0,3156.0,2350.0,43.35617021276596,4004.634468085106
37,1342.1911900369005,675.0,2080.0,4336.0,35.36669741697417,9016.638376383764
38,1899.412062848454,1210.0,4144.0,1973.0,45.84845413076533,15.985301571211354
39,1719.4290315653855,1029.0,2703.0,4657.0,41.3766373201632,2630.4434185097703
40,2354.3600982429625,1452.0,7777.0,5293.0,51.97430568675609,2175.667674286794
41,2518.2218287186092,1182.0,6980.0,3106.0,31.582099162910495,8926.810367031552
42,1602.5282625683772,1015.0,4634.0,3839.0,52.77468090648606,7147.678301641053
43,1968.818727177882,1279.0,6749.0,3834.0,36.52503912363067,624.0099113197705
44,1626.5957230142567,1185.0,4887.0,3928.0,39.19704684317719,2965.616598778004
45,1378.6087675765095,791.0,3205.0,3627.0,44.955610697546184,3867.8712434518884
46,2059.788766298897,1186.0,6255.0,4985.0,45.31775325977934,798.7476429287864
47,1505.971596474045,1175.0,2640.0,1021.0,45.51714005876592,4516.190009794319
48,1311.0053456878118,932.0,1990.0,2806.0,43.049536707056305,7320.261582323592
49,1507.3079411764706,985.0,3394.0,3400.0,60.69558823529412,7728.8164705882355
50,2120.8146701388887,1207.0,5026.0,2304.0,38.962673611111114,886.5646701388889
51,1644.0069598228408,1233.0,2286.0,3161.0,45.77886744701044,2690.841822208162
52,1695.8494162497022,1258.0,2398.0,4197.0,53.26757207529187,2409.7800810102453
53,1393.8910891089108,937.0,2396.0,4141.0,69.61603477420913,4481.024390243902
54,1485.6001574183392,1052.0,2914.0,2541.0,54.53325462416372,8383.745375836284
55,1404.0565930956423,888.0,2175.0,3534.0,56.4272778720996,9087.491511035654
56,1801.9415584415585,882.0,8492.0,3388.0,68.80371900826447,8959.856552538371
57,1426.1,1068.0,1882.0,930.0,61.39677419354839,8909.917204301075
58,2935.9514338575395,1065.0,9178.0,4324.0,72.07562442183163,55.64801110083256
59,1448.939659803044,1038.0,2642.0,5585.0,77.29991047448523,8339.135362578334
60,1238.5704266510813,998.0,1677.0,1711.0,53.832261835184106,7819.185271770894
61,1807.364849833148,1183.0,3735.0,2697.0,58.755283648498335,3049.5265109380794
62,2907.790055248619,1146.0,5555.0,3258.0,64.56322897483119,5272.452424800491
63,1428.8857985672146,783.0,2416.0,2373.0,71.66877370417194,4562.327433628318
64,1276.76246394726,734.0,2031.0,4854.0,73.80902348578492,3957.426040379069
65,1541.6665002496256,960.0,4308.0,4006.0,72.22391412880678,713.3766849725412
66,1856.5781777277841,1259.0,3895.0,3556.0,72.99887514060742,2458.8681102362207
67,2165.4444888178914,1221.0,5311.0,2504.0,60.14217252396166,8855.540335463258
68,2164.527963671128,1331.0,3713.0,4184.0,66.15654875717017,2018.9335564053538
69,1430.5994338287333,1127.0,2603.0,5652.0,95.9992922859165,585.8775654635527
70,1381.106390210741,1141.0,2106.0,2942.0,84.67777022433718,642.2549286199865
71,1395.1912727272727,1043.0,2727.0,4125.0,96.73357575757576,8671.641696969697
72,1461.3412342515483,1038.0,3183.0,4683.0,80.77599829169336,8517.405936365578
73,1585.3552681627996,988.0,3276.0,2629.0,81.4906808672499,9214.494484594903
74,1253.0080609046126,919.0,2063.0,2233.0,78.42678011643528,7299.056874160323
75,2431.255488089678,1401.0,6433.0,2141.0,73.27977580569828,2296.590378327884
76,1824.358373030414,1262.0,3878.0,2729.0,99.48442652986442,2709.3576401612313
77,2088.1886967263745,1215.0,5312.0,3238.0,89.21093267449042,900.562693020383
78,1472.8332737030412,985.0,3338.0,5590.0,96.76440071556351,5216.263685152057
79,1292.8353002884867,970.0,2524.0,3813.0,92.35300288486756,7791.18777865198
80,1645.812598425197,1248.0,2775.0,3810.0,107.95643044619423,2659.127034120735
81,1368.5265376984128,920.0,2756.0,4032.0,110.14037698412699,7130.515376984127
82,1737.3951459992415,1243.0,5648.0,2637.0,98.95108077360636,855.2150170648464
83,4161.213695395513,1472.0,27939.0,4235.0,112.71121605667061,2274.455489964581
84,1396.5588986659097,969.0,4593.0,3523.0,97.69145614533069,3747.0002838489922
85,2869.7747148288972,1168.0,8116.0,2104.0,98.87214828897338,8884.681558935361
86,2007.0606297163674,711.0,8268.0,3843.0,102.30965391621129,9048.956804579755
