,intensity_mean,intensity_min,intensity_max,area,centroid-0,centroid-1
0,71.49882903981265,0.0,1265.0,854.0,9.217798594847775,23.1768149882904
1,664.1887592788971,0.0,2415.0,2829.0,21.315659243548957,194.07811947684695
2,121.92961487383798,0.0,1145.0,3012.0,19.198207171314742,305.4996679946879
3,46.06432105552501,0.0,1564.0,1819.0,17.49202858713579,668.3496426608026
4,0.14507042253521127,0.0,33.0,2130.0,15.444131455399061,2061.6028169014085
5,1.7329025309639203,0.0,160.0,3714.0,27.20490037695207,2115.878298330641
6,18.544987146529564,0.0,480.0,1167.0,9.234790059982862,2200.890317052271
7,17.770571827057182,0.0,267.0,2868.0,19.965829846582984,2567.1464435146445
8,45.13728757080973,0.0,759.0,3001.0,22.615461512829057,3821.022659113629
9,102.12312166747455,0.0,938.0,2063.0,17.504604944255938,3964.4381968007756
10,5.991891891891892,0.0,361.0,1110.0,10.836036036036036,4064.9234234234236
11,6.345132743362832,0.0,326.0,2373.0,18.223767383059418,4466.6443320691105
12,0.5507208387942333,0.0,100.0,3815.0,25.75832241153342,4615.758584534731
13,53.234546504910455,0.0,564.0,3462.0,21.442807625649912,5151.01993067591
14,256.8345952242283,0.0,1273.0,3434.0,23.240827023878857,5227.6057076295865
15,53.24435946462715,0.0,1307.0,2615.0,17.763288718929253,7161.980114722754
16,467.81960312687914,0.0,1617.0,1663.0,15.225496091401082,7744.485267588695
17,2.8489326765188836,0.0,193.0,2436.0,19.796387520525453,7796.415845648604
18,0.0,0.0,0.0,3253.0,21.723639717184138,8735.443590531817
19,330.85298742138366,0.0,1441.0,1272.0,10.822327044025156,8917.494496855346
20,56.19749080683539,0.0,1090.0,4623.0,31.645252000865238,9194.528012113346
21,5.611947547353084,0.0,443.0,2059.0,24.867897037396794,4035.651772705197
22,22.919801757152513,0.0,980.0,4439.0,33.26785312007209,8462.857400315386
23,225.71231573941986,0.0,822.0,2103.0,14.877793628150261,9102.416072277698
24,0.10008703220191471,0.0,33.0,1149.0,14.696257615317668,4517.524804177546
25,8.343705293276109,0.0,318.0,2796.0,23.25250357653791,4409.176680972819
26,77.3864168618267,0.0,2236.0,4270.0,29.083372365339578,2257.292037470726
27,7.063101192766449,0.0,343.0,2599.0,28.85686802616391,4558.51058099269
28,49.11413043478261,0.0,1008.0,2024.0,21.591403162055336,3914.941699604743
29,21.061960083407804,0.0,728.0,3357.0,23.7226690497468,725.5177241584748
30,8.884533898305085,0.0,298.0,2832.0,23.29484463276836,7265.556144067797
31,0.00501432664756447,0.0,7.0,1396.0,23.265759312320917,9417.32664756447
32,112.88337742504409,0.0,1613.0,4536.0,34.348324514991184,7375.983465608466
33,8.835120643431635,0.0,348.0,2238.0,27.57864164432529,8410.7363717605
34,8.145751376868608,0.0,512.0,5084.0,35.30035405192761,8658.527537372149
35,79.99149453219927,0.0,1044.0,1646.0,25.789793438639126,7701.037059538275
36,17.707659574468085,0.0,412.0,2350.0,43.35617021276596,4004.634468085106
37,2.9432656826568264,0.0,425.0,4336.0,35.36669741697417,9016.638376383764
38,374.159148504815,0.0,1224.0,1973.0,45.84845413076533,15.985301571211354
39,6.983465750483144,0.0,305.0,4657.0,41.3766373201632,2630.4434185097703
40,173.44095975817118,0.0,2781.0,5293.0,51.97430568675609,2175.667674286794
41,86.06761107533805,0.0,1125.0,3106.0,31.582099162910495,8926.810367031552
42,98.874446470435,0.0,1358.0,3839.0,52.77468090648606,7147.678301641053
43,36.936880542514345,0.0,454.0,3834.0,36.52503912363067,624.0099113197705
44,51.282077393075355,0.0,962.0,3928.0,39.19704684317719,2965.616598778004
45,89.38296112489661,0.0,869.0,3627.0,44.955610697546184,3867.8712434518884
46,117.06659979939819,0.0,972.0,4985.0,45.31775325977934,798.7476429287864
47,2.523016650342801,0.0,121.0,1021.0,45.51714005876592,4516.190009794319
48,17.148610121168925,0.0,338.0,2806.0,43.049536707056305,7320.261582323592
49,188.47382352941176,0.0,1705.0,3400.0,60.69558823529412,7728.8164705882355
50,286.9631076388889,0.0,1327.0,2304.0,38.962673611111114,886.5646701388889
51,0.1926605504587156,0.0,58.0,3161.0,45.77886744701044,2690.841822208162
52,31.028591851322375,0.0,602.0,4197.0,53.26757207529187,2409.7800810102453
53,24.43419463897609,0.0,719.0,4141.0,69.61603477420913,4481.024390243902
54,68.88902007083826,0.0,836.0,2541.0,54.53325462416372,8383.745375836284
55,59.943406904357666,0.0,1109.0,3534.0,56.4272778720996,9087.491511035654
56,36.434474616292796,0.0,734.0,3388.0,68.80371900826447,8959.856552538371
57,26.7752688172043,0.0,648.0,930.0,61.39677419354839,8909.917204301075
58,177.99491211840888,0.0,1647.0,4324.0,72.07562442183163,55.64801110083256
59,47.32157564905998,0.0,907.0,5585.0,77.29991047448523,8339.135362578334
60,28.36060783167738,0.0,852.0,1711.0,53.832261835184106,7819.185271770894
61,61.0641453466815,0.0,948.0,2697.0,58.755283648498335,3049.5265109380794
62,480.4002455494168,0.0,1852.0,3258.0,64.56322897483119,5272.452424800491
63,35.042562157606405,0.0,394.0,2373.0,71.66877370417194,4562.327433628318
64,25.941903584672435,0.0,427.0,4854.0,73.80902348578492,3957.426040379069
65,44.392910634048924,0.0,1197.0,4006.0,72.22391412880678,713.3766849725412
