 ,Area,Mean,Min,Max
164,96.382,4722.265,3251,8653
165,179.960,5763.480,3669,19579
166,61.384,4750.262,3905,5532
167,65.054,4943.373,3657,6625
168,71.383,3679.636,2664,6126
169,76.585,3595.420,2388,5433
170,114.415,5310.369,3464,8731
171,89.966,4729.438,3751,5573
172,59.736,4902.542,3783,5975
173,114.300,6427.923,3142,12328
174,42.772,5052.578,3675,6589
175,100.890,5097.463,4135,6246
176,63.898,4195.759,2941,7185
177,65.690,6191.083,3308,11511
178,70.892,5065.241,3954,6832
179,56.615,4258.926,3283,5553
180,102.046,4125.271,2880,5981
181,91.671,5078.545,3465,7536
182,71.441,3670.328,2481,6954
183,107.075,3686.206,2979,4556
184,69.620,4203.905,2980,7048
185,95.023,4122.120,2498,10570
186,32.484,4383.652,3006,6877
187,84.822,3719.891,2734,7272
188,74.244,4152.061,3199,6856
189,128.258,4855.675,3927,6341
190,97.827,4442.713,2745,9715
191,245.881,5177.404,3160,7968
192,145.338,3652.042,2456,5091
193,77.741,3632.383,2743,6158
194,141.552,5356.878,3422,11172
195,84.793,5308.325,3590,11185
196,169.845,4925.441,3655,6516
197,119.935,5171.864,3399,11379
198,55.777,4534.169,3027,7713
199,34.709,4291.704,3155,8884
200,104.791,4659.863,3491,10053
201,78.666,3765.057,2607,6074
202,26.155,4663.347,3501,8438
203,120.947,4795.792,3376,10170
204,124.588,5122.366,3963,7241
205,80.169,4696.287,2840,15434
206,79.620,4965.093,3556,9267
207,111.670,3658.602,3022,4438
208,144.067,4199.107,2520,7653
209,131.466,4453.474,2770,6044
210,63.551,4931.878,3628,7835
211,109.069,3618.571,2567,5322
212,41.443,4160.664,3256,8209
213,82.972,4767.625,3926,6335
214,81.989,4466.454,2948,7093
215,118.143,4168.339,2805,6288
216,70.516,4692.290,3358,8386
217,121.236,4628.574,2945,15747
218,80.949,6307.468,3061,14368
219,142.159,5183.331,3945,6935
220,135.397,4433.502,3528,5322
221,83.203,4233.081,2880,7283
222,100.370,5179.832,4095,7458
223,124.501,4947.236,3880,6169
224,79.042,6193.604,3095,17823
225,68.955,5015.567,3484,9069
226,92.942,3907.766,2700,7249
227,115.195,4753.381,3410,7093
228,123.576,5065.795,3869,6228
229,128.721,4729.766,3572,5736
230,164.412,4748.976,3206,9242
231,104.734,5399.458,4022,7836
232,95.023,4187.381,3092,7181
233,136.090,3992.095,2955,9457
234,104.069,4669.320,3847,6393
235,44.477,4626.412,2974,6851
236,151.638,4303.572,3066,8397
237,74.822,4492.191,2599,7398
238,99.156,4676.035,3606,7718
239,30.865,4204.802,3180,5924
240,114.878,4725.580,3510,8168
241,91.844,4627.749,3758,6529
242,74.186,4191.083,3080,7870
243,92.220,4228.696,3300,5636
244,85.457,4693.330,3473,7641
245,82.914,3719.264,2210,6109
246,79.417,4743.663,3560,8735
247,122.160,4261.014,2154,9428
248,48.205,4864.724,3401,7978
249,45.922,4816.859,3209,7956
250,99.503,4770.301,3371,10444
251,93.087,4748.554,3761,5733
252,46.356,4169.128,2490,8252
253,141.783,3832.032,2710,7651
254,81.093,4142.310,3077,6494
255,97.769,4027.789,3097,5717
256,61.557,4643.787,3343,6974
257,53.205,4021.640,2951,6812
258,115.629,3940.467,2670,6844
259,100.659,4190.985,3047,6704
260,131.611,5152.578,2897,22015
261,67.799,4339.734,2990,6923
262,87.076,4044.576,3110,5164
263,155.973,5370.409,3193,10650
264,78.059,3746.380,2984,5602
265,109.762,5171.577,3799,6294
266,103.318,4985.542,2742,7091
267,124.415,4236.272,2957,9310
268,151.638,3843.468,2760,6656
269,113.115,4415.605,3041,8476
270,86.758,6090.439,3681,16224
271,65.054,4151.288,2893,9156
272,87.683,4458.447,3012,7303
273,132.015,5190.358,3416,10570
274,72.221,4010.695,2782,5484
275,215.739,4230.994,3181,5948
276,132.478,5950.112,2597,14517
277,120.369,4524.235,3615,8203
278,93.434,4738.116,3489,9224
279,120.831,5178.275,3215,9181
280,128.836,4635.269,3497,8414
281,97.769,4339.969,2923,7350
282,149.818,3873.398,2447,9359
283,134.905,5095.424,4156,6434
284,114.155,4282.234,3125,9254
285,189.266,3694.949,2652,5927
286,120.137,3940.504,2718,6402
287,162.736,4899.467,4015,6032
288,163.487,3844.777,2922,6181
289,86.209,3610.546,2210,6331
290,147.332,3935.876,2892,6424
291,105.485,4924.400,3179,9517
292,120.022,4343.101,3579,5159
293,79.706,5081.957,3407,10749
294,155.973,4893.124,3168,10086
295,103.086,3663.367,2460,5968
296,78.521,4985.587,4088,5999
297,212.184,3405.501,2573,8434
298,58.060,4688.000,3311,7997
299,116.756,6098.579,4022,11891
300,64.967,3993.802,2045,7950
301,64.447,4249.209,3402,7749
302,77.308,4024.695,2593,9189
303,51.933,5191.425,2621,16306
304,79.880,4197.763,2762,9544
305,131.004,5357.287,3929,10752
306,50.662,3852.599,2910,6671
307,114.646,4034.111,3032,6590
308,98.520,4090.138,2685,6125
309,131.611,4789.798,3387,8688
310,162.042,4996.498,3895,6227
311,33.784,3785.229,2781,6411
312,153.228,5300.391,2723,13709
313,68.464,4229.842,2754,6865
314,129.848,4334.274,3018,8639
315,107.884,3794.588,2536,7205
316,47.309,5808.814,3245,10802
317,144.067,4342.688,3460,5258
318,138.980,3718.094,2482,6855
319,46.413,5090.552,2788,8105
320,134.327,4065.867,2601,7924
321,175.568,5121.665,4068,11449
322,82.192,4151.045,2858,7407
323,85.891,4073.587,2743,6877
324,70.227,4414.795,2525,8433
325,112.681,5367.191,2335,14761
326,51.702,3718.319,2499,8948
327,126.553,5186.906,3570,11904
328,99.965,4727.041,3547,7889
329,146.668,3905.717,2421,7208
330,118.346,3462.004,2309,5971
331,103.693,4460.539,3351,7413
332,129.414,4558.485,2731,12302
333,101.063,4339.158,3052,7785
334,89.561,4623.658,3152,8300
335,112.248,4197.234,2507,7587
336,73.724,4410.509,2682,13914
337,182.128,4716.255,3882,6070
338,137.333,4620.439,3608,8036
339,89.966,5072.753,3912,7233
340,103.838,4207.448,2985,6470
341,90.573,4513.790,3018,9566
342,110.629,3950.462,2563,7266
343,76.961,4358.769,2732,9242
344,43.581,4220.617,3356,5161
345,151.812,4776.866,2977,6636
346,111.785,6834.027,3884,13134
347,103.375,4688.566,2574,11572
348,96.266,4262.415,2683,6842
349,76.816,4372.603,3368,6184
350,82.943,3363.893,2132,4659
351,113.028,4673.896,3541,8498
352,108.115,3939.702,2823,6363
353,54.794,3969.520,3030,6251
354,84.301,6290.895,3679,11974
355,155.598,5862.064,2955,15957
356,61.384,4080.081,3062,8345
357,66.557,4578.578,3140,8631
358,136.899,3579.343,2273,7399
359,33.206,3992.663,3138,6037
360,85.775,3594.304,2460,5267
361,120.311,5576.684,4364,10751
362,127.420,4074.010,2865,7448
363,171.666,3632.092,2727,6646
364,113.433,4268.251,2935,10483
365,73.319,8127.567,4612,16863
366,101.121,4575.667,3758,5467
367,78.001,4021.728,2879,7099
368,157.245,5041.858,3510,10295
369,96.410,3795.263,2611,6107
370,75.169,5151.287,2952,15214
371,113.490,4076.081,2974,6110
372,128.489,4292.864,2913,8633
373,67.019,5134.545,4028,8532
374,154.817,4841.556,3352,11353
375,104.647,4719.689,2854,9950
376,94.185,5296.956,4053,6622
377,73.088,5303.777,4148,7925
378,63.696,3843.105,2597,5101
379,87.307,4923.647,3606,8299
380,78.666,3641.943,2648,4602
381,106.959,3953.058,2931,7142
382,66.557,4151.273,2395,7700
383,83.694,3908.582,2268,7006
384,82.712,4960.450,4180,7274
385,49.014,3984.054,3030,5967
386,170.510,4501.096,3631,6287
387,158.979,5019.619,3489,6529
388,140.454,4579.504,3464,7205
389,24.652,4839.631,3483,7079
390,57.453,3231.628,1440,5659
391,36.703,5245.204,3418,9390
392,88.058,4709.666,3181,10787
393,224.004,3373.134,2665,5929
394,24.189,4185.368,2580,6455
395,85.053,3659.402,2102,5087
396,137.159,5494.185,2938,12981
397,93.665,4976.908,3368,12593
398,147.506,5389.177,3896,13088
399,171.608,4822.563,3571,7272
400,139.182,5591.779,4143,10336
401,134.125,4367.456,2649,8607
402,100.254,5011.496,4049,5881
403,76.990,3447.991,1933,5486
404,79.937,3358.922,2252,5011
405,134.674,5940.285,4074,10453
406,78.001,4507.763,3111,11476
407,76.701,5513.450,4277,9629
408,70.921,3770.839,2690,5649
409,137.304,4847.112,2378,11946
410,18.669,3944.098,2360,6256
411,23.033,3945.799,2601,6055
412,39.044,6294.473,4281,12212
413,84.533,3319.291,1996,5217
414,87.162,3961.120,2676,6793
415,67.453,4596.222,3811,5365
416,95.659,5139.830,4089,8138
417,112.045,4509.652,3123,6167
418,89.503,3678.400,2373,6244
419,36.587,3611.371,2134,5154
420,100.225,4938.311,2861,10555
421,126.611,3237.433,2471,5547
422,92.971,4405.491,2948,8285
423,24.941,3750.263,3044,5105
424,151.609,5100.478,3381,12859
425,31.646,3786.293,2592,6059
426,64.505,4855.539,3150,10184
427,133.460,3741.016,2017,8329
428,140.830,3972.440,2442,5945
429,176.435,3711.500,2693,5778
430,84.706,5690.155,4083,8176
431,137.998,3657.995,2545,8992
432,151.898,5634.737,4016,13440
433,83.868,3854.110,2560,8478
434,149.269,5309.592,2724,10636
435,104.820,4502.158,2886,8368
436,88.058,3704.278,2293,7713
437,49.795,5236.485,3926,6843
438,137.651,5589.349,4229,10695
439,113.808,5439.286,4021,9148
440,121.785,3801.238,2885,5881
441,121.669,3359.572,1513,6127
442,149.818,4841.027,3123,6324
443,116.554,5437.012,3201,15988
444,114.878,4228.286,2595,7055
445,69.938,5234.665,4120,9078
446,151.638,3977.943,2743,11120
447,50.922,3378.311,2225,5055
448,56.008,3699.447,2628,5218
449,138.691,6367.199,3709,14552
450,109.069,5160.486,3892,8512
451,138.200,4572.350,2879,7439
452,62.626,5150.756,3851,6770
453,116.120,3687.744,2694,6750
454,125.108,5322.080,3718,15771
455,67.482,5180.024,3949,6479
456,83.723,3852.157,2923,5958
457,133.634,4833.902,3577,10415
458,80.747,3410.168,2440,4463
459,157.765,5377.654,2798,14409
460,109.676,5179.842,4354,6671
461,107.103,3971.004,2675,6371
462,38.293,4137.913,3123,5358
463,69.851,4241.217,3310,6077
464,91.353,4512.798,2804,6894
465,92.914,5677.322,3829,13907
466,60.285,5043.551,3112,13433
467,104.791,4635.812,3131,8314
468,64.129,5086.636,3860,6534
469,134.385,5098.883,4175,6812
470,134.038,5671.565,2940,13900
471,55.575,5170.690,3809,9906
472,16.762,3344.672,2415,5263
473,116.351,3765.431,2177,6669
474,89.474,5230.622,3518,8600
475,75.776,3554.809,2523,6008
476,111.612,3986.439,2447,6708
477,84.735,4475.219,2952,13407
478,96.844,4640.953,3508,6755
479,124.848,3886.958,2871,8217
480,100.254,3779.650,2508,8045
481,122.103,3426.482,2102,6106
482,132.160,3986.458,2645,8687
483,154.846,5245.515,3590,10738
484,56.008,3109.690,2516,3724
485,138.922,4587.706,3263,6824
486,125.888,4691.718,3475,7391
487,91.151,4480.400,2898,5349
488,96.324,4166.915,2959,6773
489,164.297,5925.005,4260,9823
490,48.205,3822.061,1742,6948
491,105.312,4943.375,3630,11285
492,122.016,5270.305,3783,8868
493,61.441,4546.139,3512,5557
494,35.981,4105.425,3129,4757
495,52.049,4145.601,2493,6927
496,111.959,3954.346,2475,10805
497,100.630,4359.538,2389,9390
498,42.945,5285.659,3211,13335
499,47.194,3944.216,2752,8944
500,137.159,4452.093,3161,12152
501,93.347,3990.930,2481,6585
502,106.410,5716.674,4331,9178
503,48.292,5366.042,4245,8118
504,127.738,3664.038,2748,5670
505,89.128,4834.868,3500,8218
506,51.731,5829.881,3961,9171
507,29.507,5034.320,3711,8833
508,71.817,4444.622,2986,6102
509,152.765,4662.687,3816,8105
510,99.243,4525.635,3200,10245
511,129.934,6301.467,3160,12977
512,72.452,4432.739,3488,5606
513,54.274,5110.242,3884,6846
514,66.123,4690.168,3108,7576
515,75.660,4992.179,3685,11772
516,111.872,4996.412,3586,8337
517,84.301,3894.613,2501,6493
518,44.535,5422.826,4176,6562
519,134.154,3572.168,2421,5444
520,45.229,6349.468,3861,13319
521,156.118,5073.217,4071,6947
522,86.556,5012.930,3368,10307
523,91.469,4490.096,2890,8425
524,51.760,5083.336,3887,7142
525,95.861,4121.972,3140,5131
526,126.669,5252.147,3202,13828
527,131.466,3607.736,2374,13997
528,32.050,6036.502,3850,12238
529,101.930,4077.937,2952,9346
530,133.807,4108.728,3051,8566
531,109.329,5074.497,4153,7515
532,123.779,6551.507,3789,13436
533,71.383,4813.567,3425,7439
534,107.913,3860.074,2849,6990
535,28.264,5198.420,3876,7403
536,81.643,4256.504,3111,7045
537,73.551,5802.563,3218,13809
538,69.476,7384.553,3520,14487
539,59.736,4616.236,3199,6287
540,85.428,4852.953,3820,6889
541,61.991,4863.943,3926,5879
542,148.084,5215.229,4311,9711
543,78.377,5059.765,4232,6774
544,151.667,3255.239,2269,6738
545,125.282,4065.772,2980,7118
546,50.402,4119.972,3261,5942
547,35.663,3726.981,2532,6683
548,75.689,4564.927,3251,6395
549,156.407,4499.251,3158,7032
550,69.071,3649.658,2543,5831
551,141.234,5131.420,2939,14578
552,58.262,4561.805,3103,9189
553,141.870,4003.121,2529,10196
554,36.154,5072.540,3861,14316
555,100.977,4293.317,2845,11320
556,41.356,4057.903,3070,7640
557,84.417,5644.595,4389,8100
558,89.243,4294.358,3175,6125
559,117.334,5057.700,4074,6393
560,66.152,3955.321,2303,6216
561,78.579,5333.561,3783,12774
562,91.873,4119.424,2821,14124
563,73.926,3452.217,2799,4595
564,122.016,3729.280,2637,5554
565,133.431,5023.835,2530,13201
566,130.455,3414.469,2732,4078
567,138.604,5459.481,4204,8424
568,104.040,3904.230,2735,8530
569,157.967,7093.975,3342,17645
570,132.304,4887.220,3424,9933
571,141.437,6223.361,3373,14477
572,132.304,3477.782,1987,10349
573,67.395,4088.271,2577,6906
574,98.289,5501.379,4111,10406
575,132.738,5201.502,3987,6814
576,133.923,5737.497,3699,14931
577,57.887,3723.947,2793,5487
578,128.865,3723.477,1581,6047
579,72.886,3617.624,2466,5279
580,165.048,5554.042,4201,9572
581,116.698,4192.557,3029,7433
582,97.422,3690.907,2595,6600
583,76.152,4197.544,2862,9169
584,54.737,3340.456,2274,5258
585,71.470,3966.786,3043,8753
586,52.396,5284.784,4203,8532
587,139.182,4346.254,2955,9172
588,29.102,4030.100,3022,5996
589,165.366,4460.535,3419,6489
590,30.490,3508.218,2983,4057
591,62.193,5050.489,4118,7724
592,48.379,5692.337,2767,13229
593,102.768,3994.312,2699,6141
594,61.124,4127.997,3357,6418
595,131.842,4410.318,3101,6607
596,50.315,4556.441,3573,6749
597,118.172,3696.442,2894,6294
598,185.162,4541.564,3636,5615
599,68.580,4744.118,2893,8891
600,72.886,4880.460,3189,8779
601,82.192,4505.286,3347,9140
602,104.647,4656.871,3028,8284
603,121.525,5317.775,3924,8792
604,113.982,4679.033,2906,11812
605,77.250,4338.986,2982,6525
606,133.663,5401.784,3129,12303
607,25.605,3489.238,2802,4824
608,77.799,3957.574,2696,8649
609,108.346,4049.178,3014,6434
610,165.684,4696.794,3327,7522
611,90.255,4479.194,2815,9689
612,90.775,3541.843,2222,4646
613,147.419,4328.574,2460,8359
614,59.736,5121.957,4203,6448
615,93.665,3662.042,1778,6146
616,94.965,5065.545,3911,7601
617,83.694,4342.076,3351,7645
618,65.227,3505.185,2697,4316
619,141.090,4167.651,2783,9703
620,77.394,3140.337,2242,4275
621,169.903,5069.812,3699,8135
622,75.689,5129.086,3810,6899
623,163.805,4253.030,2829,8748
624,86.440,3904.901,2591,6227
625,78.550,5211.302,4301,7588
626,60.517,3579.374,2347,7280
627,104.185,4085.546,2289,6151
628,73.117,5167.215,3739,7672
629,120.397,4098.083,2641,6878
630,136.437,5120.139,3939,7383
631,67.250,3768.234,2708,8212
632,123.519,5211.562,3893,8794
633,81.238,3242.192,2364,4915
634,72.626,5763.926,3733,16687
635,155.280,4962.129,2928,11897
636,125.773,4459.026,3652,6539
637,91.989,4486.305,2660,8999
638,124.877,3458.491,2599,5307
639,90.775,3980.956,2688,8287
640,101.439,4410.641,2690,11817
641,122.103,4147.738,3019,8040
642,121.409,3476.953,2254,7398
643,70.978,4414.886,3063,6984
644,121.958,3981.743,2931,7107
645,165.106,3804.705,2490,7325
646,66.846,4522.278,3061,8115
647,60.719,3583.426,1808,6310
648,97.075,3537.917,2624,5040
649,110.745,5768.201,3647,12529
650,90.977,5242.973,4253,8659
651,135.079,5548.807,2819,11556
652,103.924,4159.219,2715,9627
653,86.209,4960.279,3182,13009
654,135.079,5528.709,4283,9557
655,56.991,4057.317,2053,7626
656,77.712,5078.536,4135,7635
657,114.039,3483.615,2278,4646
658,84.157,4070.034,2763,6268
659,38.466,4625.977,3405,7940
660,141.408,5276.943,3745,11017
661,125.975,5625.858,4193,7857
