 ,Area,Mean,Min,Max
6698,81.758,1482.625,1239,1754
6699,60.690,1343.890,1133,1580
6700,81.122,1509.217,1258,1864
6701,91.237,1561.464,1076,3526
6702,143.662,1209.509,72,1571
6703,108.837,1349.407,1093,2195
6704,91.382,3975.634,1153,14679
6705,39.709,1422.012,1210,1618
6706,107.277,1499.953,1214,1959
6707,51.933,1328.605,1093,1530
6708,51.760,1508.469,1226,1976
6709,85.573,1466.023,1231,1729
6710,60.170,1896.032,1186,4373
6711,53.783,1253.808,1018,1643
6712,65.632,1358.488,1066,1631
6713,56.471,1646.177,1134,3879
6714,152.072,1779.200,1501,2019
6715,100.456,1719.152,1147,4614
6716,81.643,1905.360,1484,3844
6717,58.898,1442.672,1200,1666
6718,87.943,1383.116,1145,1590
6719,30.432,1444.441,1151,1647
6720,16.617,1356.299,1156,1616
6721,56.384,1470.385,1274,1719
6722,93.723,1810.789,1426,3850
6723,50.373,3033.680,1420,13565
6724,55.835,1496.696,1249,2848
6725,132.044,1274.629,968,1570
6726,46.991,5564.056,2366,19786
6727,103.722,1803.470,1258,3829
6728,126.929,1556.043,1162,3160
6729,80.631,1243.714,972,1554
6730,95.948,1431.275,1122,1890
6731,48.783,1439.241,1227,1743
6732,28.958,1444.415,1264,1678
6733,128.200,1374.280,1038,2065
6734,47.136,4889.427,1652,13042
6735,63.233,1351.372,1115,1570
6736,22.253,1445.047,1210,1660
6737,152.072,1295.762,994,1658
6738,104.589,1474.484,1109,1824
6739,108.115,1409.125,1060,3018
6740,56.846,1756.029,1462,3506
6741,105.630,1888.146,1483,5557
6742,109.387,1578.136,1216,2319
6743,159.066,1433.166,1036,3979
6744,69.620,1393.213,1163,1655
6745,109.936,1718.326,1342,3754
6746,75.313,1945.976,1452,5177
6747,53.118,2784.327,1188,9494
6748,48.957,1551.265,1065,2473
6749,51.211,1464.620,1256,1672
6750,115.716,1312.557,1051,1613
6751,55.372,1386.364,1166,1675
6752,67.799,1381.716,1062,1621
6753,36.067,1439.245,1209,1663
6754,44.188,1532.853,1194,2842
6755,55.546,1672.413,1193,2684
6756,169.788,1331.615,1013,1702
6757,91.902,2365.896,1496,6189
6758,99.821,1680.660,872,6024
6759,32.513,1843.411,1366,3215
6760,68.811,1444.552,1195,1727
6761,99.734,1821.770,1447,3087
6762,118.663,1800.102,1458,2578
6763,81.816,1371.237,1133,1623
6764,142.737,1761.576,1420,2529
6765,15.173,1440.387,1257,1617
6766,130.310,2125.883,1530,8509
6767,96.786,1388.712,1041,1654
6768,125.108,1711.806,1185,5290
6769,71.903,1395.600,1092,1841
