 ,Area,Mean,Min,Max
160,98.116,237.783,37,485
161,66.297,167.731,0,535
162,120.224,197.071,34,1145
163,150.800,155.232,20,576
164,96.382,310.221,38,1049
165,179.960,152.135,0,503
166,61.384,159.158,37,331
167,65.054,259.602,114,427
168,71.383,202.815,51,650
169,76.585,217.856,51,444
170,114.415,174.008,17,492
171,89.966,143.491,28,310
172,59.736,428.507,41,1892
173,114.300,229.147,55,676
174,42.772,369.724,88,817
175,100.890,179.762,0,397
176,63.898,295.738,23,952
177,65.690,221.626,95,396
178,70.892,306.333,34,2851
179,56.615,210.743,79,395
180,102.046,181.206,48,534
181,91.671,231.437,88,532
182,71.441,187.482,16,370
183,107.075,372.029,63,1272
184,69.620,167.946,35,318
185,95.023,196.599,32,1952
186,32.484,207.804,54,531
187,84.822,267.206,30,800
188,74.244,197.572,39,411
189,128.258,226.694,31,506
190,97.827,295.382,59,1604
191,245.881,205.245,25,568
192,145.338,218.129,0,484
193,77.741,261.605,0,750
194,141.552,195.813,0,917
195,84.793,146.204,13,296
196,169.845,439.297,37,1478
197,119.935,197.603,1,876
198,55.777,199.277,45,446
199,34.709,175.211,60,298
200,104.791,147.787,20,332
201,78.666,165.183,32,381
202,26.155,550.116,132,1756
203,120.947,182.887,0,525
204,124.588,167.438,15,421
205,80.169,230.602,34,1108
206,79.620,220.038,67,827
207,111.670,395.629,81,1118
208,144.067,172.058,13,492
209,131.466,238.723,0,770
210,63.551,236.218,32,549
211,109.069,163.140,39,426
212,41.443,141.149,8,556
213,82.972,275.499,43,1390
214,81.989,178.167,2,543
215,118.143,215.312,53,480
216,70.516,831.489,31,9328
217,121.236,194.968,33,1136
218,80.949,185.924,46,316
219,142.159,282.054,54,823
220,135.397,217.129,30,1054
221,83.203,227.396,53,574
222,100.370,149.159,32,368
223,124.501,512.950,69,1174
224,79.042,201.807,53,398
225,68.955,520.796,149,1351
226,92.942,229.928,44,871
227,115.195,195.501,0,450
228,123.576,213.286,41,442
229,128.721,193.696,47,511
230,164.412,328.754,0,2077
231,104.734,165.080,42,352
232,95.023,172.220,34,502
233,136.090,1730.338,86,6167
234,104.069,452.711,74,2410
235,44.477,182.563,42,340
236,151.638,236.345,44,996
237,74.822,140.864,0,318
238,99.156,205.041,27,657
239,30.865,378.430,86,1344
240,114.878,255.891,32,952
241,91.844,293.796,78,1589
242,74.186,243.342,56,1138
243,92.220,158.658,12,532
244,85.457,168.730,43,346
245,82.914,183.477,39,460
246,79.417,383.250,39,1232
247,122.160,201.064,28,434
248,48.205,166.763,38,401
249,45.922,184.647,32,429
250,99.503,357.121,61,917
251,93.087,232.050,42,604
252,46.356,176.052,62,346
253,141.783,162.915,2,339
254,81.093,177.839,22,378
255,97.769,169.553,57,310
256,61.557,320.413,81,1402
257,53.205,170.627,54,311
258,115.629,171.449,46,353
259,100.659,544.431,62,4452
260,131.611,168.848,0,543
261,67.799,187.912,53,395
262,87.076,249.567,48,873
263,155.973,234.156,30,959
264,78.059,2794.214,87,20889
265,109.762,235.297,57,442
266,103.318,613.332,218,1756
267,124.415,200.570,59,566
268,151.638,163.383,5,351
269,113.115,179.813,27,673
270,86.758,195.648,73,381
271,65.054,202.100,34,413
272,87.683,186.037,23,987
273,132.015,366.470,38,4540
274,72.221,184.070,42,362
275,215.739,204.270,23,904
276,132.478,200.984,67,382
277,120.369,145.069,0,539
278,93.434,173.685,34,488
279,120.831,211.344,36,830
280,128.836,152.987,24,373
281,97.769,191.255,47,607
282,149.818,167.045,31,403
283,134.905,298.672,30,3178
284,114.155,202.336,32,597
285,189.266,234.755,32,1112
286,120.137,148.672,8,326
287,162.736,261.419,0,507
288,163.487,397.200,94,1148
289,86.209,144.462,26,294
290,147.332,158.227,0,330
291,105.485,193.413,40,626
292,120.022,192.507,52,1415
293,79.706,397.303,57,5125
294,155.973,166.561,6,486
295,103.086,207.802,18,731
296,78.521,239.087,51,460
297,212.184,315.965,43,972
298,58.060,228.730,61,535
299,116.756,193.123,55,644
300,64.967,145.207,0,295
301,64.447,164.957,73,291
302,77.308,176.314,48,331
303,51.933,1150.319,127,15767
304,79.880,226.944,24,871
305,131.004,183.317,28,688
306,50.662,227.098,88,746
307,114.646,164.851,44,488
308,98.520,175.782,17,333
309,131.611,311.903,38,3836
310,162.042,3864.308,198,17106
311,33.784,1292.106,176,16018
312,153.228,191.967,8,356
313,68.464,209.042,47,423
314,129.848,159.949,0,332
315,107.884,179.019,40,506
316,47.309,197.220,59,413
317,144.067,558.309,23,2394
318,138.980,220.282,57,1313
319,46.413,214.287,32,477
320,134.327,190.608,34,684
321,175.568,201.086,35,429
322,82.192,187.063,20,2051
323,85.891,148.416,31,333
324,70.227,235.506,58,2121
325,112.681,229.351,47,495
326,51.702,196.386,0,349
327,126.553,229.901,32,1282
328,99.965,209.310,69,562
329,146.668,187.449,53,386
330,118.346,220.363,0,838
331,103.693,176.702,12,698
332,129.414,200.557,35,484
333,101.063,406.015,60,8016
334,89.561,159.464,25,542
335,112.248,607.531,59,2739
336,73.724,183.785,56,334
337,182.128,438.507,55,1782
338,137.333,249.811,23,2598
339,89.966,345.335,80,744
340,103.838,163.810,40,314
341,90.573,180.005,47,343
342,110.629,260.603,44,1152
343,76.961,213.022,42,534
344,43.581,2801.753,174,8125
345,151.812,177.532,34,392
346,111.785,202.036,58,539
347,103.375,176.213,25,383
348,96.266,170.815,46,504
349,76.816,187.207,35,543
350,82.943,234.005,53,770
351,113.028,327.717,33,1202
352,108.115,179.674,35,376
353,54.794,178.330,51,581
354,84.301,210.791,85,349
355,155.598,185.528,40,508
356,61.384,169.411,23,402
357,66.557,179.492,51,373
358,136.899,202.889,48,675
359,33.206,184.873,52,638
360,85.775,285.183,47,905
361,120.311,156.942,0,334
362,127.420,6310.176,181,21243
363,171.666,382.743,100,1676
364,113.433,175.482,70,385
365,73.319,214.066,96,353
366,101.121,226.849,0,2810
367,78.001,211.691,39,488
368,157.245,157.542,12,378
369,96.410,233.526,46,535
370,75.169,162.203,39,316
371,113.490,199.700,8,369
372,128.489,175.200,46,528
373,67.019,424.552,71,4767
374,154.817,173.003,0,431
375,104.647,276.937,0,4460
376,94.185,551.844,180,997
377,73.088,660.518,78,1909
378,63.696,172.871,0,314
379,87.307,1350.820,134,3220
380,78.666,160.507,33,575
381,106.959,203.596,0,831
382,66.557,163.403,52,301
383,83.694,176.631,61,444
384,82.712,515.066,50,1984
385,49.014,196.050,61,323
386,170.510,185.568,26,1073
387,158.979,371.303,84,740
388,140.454,439.555,42,1528
389,24.652,464.320,130,1725
390,57.453,152.687,17,549
391,36.703,200.156,68,348
392,88.058,156.968,35,328
393,224.004,612.826,49,2652
394,24.189,177.513,74,285
395,85.053,155.372,0,325
396,137.159,199.059,30,424
397,93.665,294.160,17,3005
398,147.506,1011.430,33,5821
399,171.608,234.162,3,2947
400,139.182,328.184,41,1302
401,134.125,191.459,19,386
402,100.254,234.696,106,396
403,76.990,164.447,18,358
404,79.937,277.051,35,970
405,134.674,235.982,42,1681
406,78.001,166.725,54,286
407,76.701,274.821,27,900
408,70.921,182.142,21,390
409,137.304,166.772,44,363
410,18.669,260.759,107,499
411,23.033,191.423,51,394
412,39.044,193.724,100,317
413,84.533,4202.952,61,16799
414,87.162,223.917,56,583
415,67.453,179.999,0,578
416,95.659,271.636,47,1666
417,112.045,176.747,42,360
418,89.503,209.289,0,513
419,36.587,167.138,63,275
420,100.225,208.477,68,358
421,126.611,397.218,126,956
422,92.971,188.019,46,676
423,24.941,218.387,68,474
424,151.609,179.273,4,523
425,31.646,1862.664,292,11445
426,64.505,186.069,7,583
427,133.460,179.050,33,696
428,140.830,169.512,29,338
429,176.435,647.438,64,1463
430,84.706,261.121,108,653
431,137.998,189.544,25,1063
432,151.898,220.505,55,524
433,83.868,193.159,38,680
434,149.269,196.126,64,489
435,104.820,350.991,0,7792
436,88.058,199.451,18,1018
437,49.795,199.233,31,524
438,137.651,170.032,13,752
439,113.808,196.969,72,363
440,121.785,160.068,26,342
441,121.669,157.743,0,315
442,149.818,160.164,34,365
443,116.554,206.264,53,462
444,114.878,168.678,28,300
445,69.938,425.174,31,1935
446,151.638,6256.506,152,35682
447,50.922,315.787,122,648
448,56.008,166.636,54,388
449,138.691,207.322,60,382
450,109.069,283.118,67,772
451,138.200,201.896,52,798
452,62.626,203.784,0,418
453,116.120,183.682,50,333
454,125.108,605.308,20,16131
455,67.482,215.651,74,385
456,83.723,145.162,30,311
457,133.634,171.572,0,357
458,80.747,193.772,66,378
459,157.765,175.036,43,432
460,109.676,152.503,10,384
461,107.103,192.081,34,703
462,38.293,1209.267,82,10072
463,69.851,628.923,88,6432
464,91.353,210.519,40,563
465,92.914,182.774,19,383
466,60.285,155.490,39,336
467,104.791,178.049,1,763
468,64.129,204.863,80,387
469,134.385,365.565,13,1221
470,134.038,208.235,36,474
471,55.575,3862.691,149,15836
472,16.762,394.436,177,801
473,116.351,167.740,57,288
474,89.474,188.888,0,616
475,75.776,286.765,0,836
476,111.612,186.508,52,508
477,84.735,171.499,41,362
478,96.844,529.518,76,1529
479,124.848,172.529,38,338
480,100.254,161.624,31,354
481,122.103,451.137,56,8413
482,132.160,183.224,0,942
483,154.846,147.203,3,355
484,56.008,459.524,172,1295
485,138.922,142.384,0,318
486,125.888,208.050,69,533
487,91.151,191.907,20,384
488,96.324,169.784,17,608
489,164.297,165.742,0,346
490,48.205,238.274,60,551
491,105.312,167.433,22,785
492,122.016,214.159,30,573
493,61.441,278.524,21,793
494,35.981,5454.316,701,16696
495,52.049,206.230,48,623
496,111.959,252.839,58,873
497,100.630,486.808,85,9537
498,42.945,194.312,75,375
499,47.194,200.446,74,363
500,137.159,176.209,55,345
501,93.347,176.650,27,387
502,106.410,396.879,57,1564
503,48.292,174.208,60,390
504,127.738,923.456,67,10824
505,89.128,398.438,61,3589
506,51.731,182.930,64,373
507,29.507,188.164,71,342
508,71.817,130.555,9,261
509,152.765,314.781,0,1053
510,99.243,293.339,82,1785
511,129.934,180.879,38,389
512,72.452,3747.872,129,14708
513,54.274,201.353,0,397
514,66.123,326.375,31,1783
515,75.660,206.196,34,582
516,111.872,163.554,34,329
517,84.301,218.834,50,776
518,44.535,308.021,123,601
519,134.154,230.221,25,1097
520,45.229,192.554,64,334
521,156.118,182.431,32,375
522,86.556,186.055,0,393
523,91.469,219.480,63,798
524,51.760,372.790,51,1629
525,95.861,605.331,58,10662
526,126.669,183.219,63,379
527,131.466,3314.668,36,17601
528,32.050,264.890,78,559
529,101.930,183.480,38,484
530,133.807,4934.912,136,26785
531,109.329,349.195,52,1127
532,123.779,224.880,65,1157
533,71.383,200.411,73,376
534,107.913,173.850,34,377
535,28.264,2173.049,74,14458
536,81.643,185.793,45,511
537,73.551,237.467,69,614
538,69.476,220.010,104,360
539,59.736,162.385,16,607
540,85.428,299.396,65,947
541,61.991,211.814,41,359
542,148.084,3711.328,107,20048
543,78.377,529.869,265,938
544,151.667,302.454,98,1038
545,125.282,180.101,55,531
546,50.402,509.973,56,5209
547,35.663,185.412,57,333
548,75.689,505.691,68,7245
549,156.407,3305.928,85,14671
550,69.071,249.787,0,761
551,141.234,189.321,41,378
552,58.262,185.953,20,626
553,141.870,168.161,16,370
554,36.154,180.319,66,327
555,100.977,195.469,62,517
556,41.356,161.710,49,323
557,84.417,191.723,64,405
558,89.243,141.992,17,315
559,117.334,198.731,16,384
560,66.152,207.713,76,415
561,78.579,180.170,67,355
562,91.873,833.128,128,2403
563,73.926,4276.631,298,12429
564,122.016,156.548,32,325
565,133.431,156.341,31,291
566,130.455,373.232,43,769
567,138.604,172.093,0,411
568,104.040,210.751,60,565
569,157.967,220.823,66,441
570,132.304,299.801,12,4398
571,141.437,207.370,76,373
572,132.304,167.057,13,531
573,67.395,171.356,62,346
574,98.289,238.191,42,649
575,132.738,217.371,88,545
576,133.923,185.430,31,428
577,57.887,981.735,30,6962
578,128.865,208.976,59,567
579,72.886,170.182,41,448
580,165.048,174.222,31,603
581,116.698,257.531,34,738
582,97.422,213.427,7,515
583,76.152,168.194,45,369
584,54.737,174.360,54,617
585,71.470,225.078,85,369
586,52.396,161.480,21,316
587,139.182,199.104,63,427
588,29.102,250.500,124,506
589,165.366,565.939,92,2193
590,30.490,1918.378,242,7465
591,62.193,148.033,28,328
592,48.379,870.109,92,7519
593,102.768,261.953,54,1269
594,61.124,249.435,76,841
595,131.842,180.172,34,730
596,50.315,181.221,65,367
597,118.172,245.591,41,648
598,185.162,399.841,8,1172
599,68.580,424.278,93,6942
600,72.886,187.260,57,419
601,82.192,245.779,45,853
602,104.647,170.784,35,372
603,121.525,181.568,36,352
604,113.982,218.728,83,1063
605,77.250,209.395,50,693
606,133.663,171.860,41,329
607,25.605,229.484,58,635
608,77.799,338.184,90,1185
609,108.346,182.081,43,516
610,165.684,174.240,29,566
611,90.255,191.577,50,556
612,90.775,269.423,65,1119
613,147.419,204.243,0,595
614,59.736,2331.071,120,10981
615,93.665,307.245,61,3195
616,94.965,187.753,40,348
617,83.694,198.713,8,450
618,65.227,379.630,141,2788
619,141.090,177.870,22,341
620,77.394,414.650,47,4194
621,169.903,227.250,64,754
622,75.689,213.455,54,1054
623,163.805,187.301,39,409
624,86.440,182.991,4,396
625,78.550,368.195,36,1141
626,60.517,212.484,46,601
627,104.185,3444.444,173,12054
628,73.117,172.217,0,352
629,120.397,190.377,72,353
630,136.437,174.673,0,382
631,67.250,377.394,109,826
632,123.519,532.822,57,1946
633,81.238,421.663,31,5621
634,72.626,172.926,51,326
635,155.280,182.353,28,395
636,125.773,2328.404,101,11625
637,91.989,185.548,59,471
638,124.877,164.513,26,1148
639,90.775,243.784,56,687
640,101.439,181.728,53,348
641,122.103,177.374,17,739
642,121.409,301.393,103,793
643,70.978,190.925,57,638
644,121.958,209.045,36,826
645,165.106,149.305,0,465
646,66.846,228.744,62,988
647,60.719,161.578,47,345
648,97.075,242.653,74,681
649,110.745,181.674,27,352
650,90.977,226.872,49,811
651,135.079,227.995,77,480
652,103.924,208.494,62,496
653,86.209,179.583,47,370
654,135.079,171.693,0,352
655,56.991,178.473,72,489
656,77.712,239.015,83,484
657,114.039,467.091,72,1576
658,84.157,182.559,63,332
659,38.466,183.113,76,320
660,141.408,982.465,160,3926
661,125.975,2676.094,65,35564
662,73.030,199.523,10,451
663,138.287,154.118,26,369
664,71.325,170.716,31,509
665,102.508,551.447,151,2441
666,38.032,331.984,103,2123
667,155.424,481.467,108,1634
668,108.144,186.230,51,381
669,94.792,671.313,87,10829
670,137.911,186.218,20,499
671,87.394,207.225,7,725
672,163.227,378.277,118,845
673,55.257,1958.305,80,6749
674,131.322,190.552,23,359
675,48.234,237.476,0,440
676,115.051,193.957,63,415
677,67.886,363.802,76,1080
678,89.099,995.601,172,3555
679,82.163,213.823,49,637
680,50.286,1793.267,371,14283
681,131.004,329.288,61,983
682,125.946,272.055,0,1248
683,164.557,335.706,60,1811
684,49.477,161.449,32,285
685,106.670,171.102,57,357
686,86.527,243.334,0,1130
687,122.941,188.212,37,538
688,68.002,178.245,18,310
689,105.341,154.879,0,325
690,52.945,230.499,80,582
691,69.649,535.292,152,1284
692,124.819,212.992,73,438
693,82.914,179.708,47,455
694,44.246,202.084,100,343
695,76.903,216.277,49,462
696,95.312,292.917,0,3962
697,45.518,155.970,59,342
698,164.990,161.959,6,329
699,97.595,178.891,51,305
700,103.173,251.953,85,1594
701,137.420,898.925,49,4054
702,92.249,197.425,0,682
703,109.502,154.593,30,295
704,77.250,489.382,63,4382
705,130.281,222.910,77,431
706,49.679,211.932,95,439
707,44.304,194.036,62,591
708,85.342,314.107,71,1223
709,44.130,172.333,63,325
710,116.091,239.279,40,1015
711,89.128,193.979,62,350
712,122.738,222.369,0,1038
713,161.118,210.198,54,597
714,116.091,201.427,43,424
715,76.990,334.406,122,735
716,108.780,184.912,39,544
717,88.347,232.539,0,892
718,113.895,193.907,44,622
719,127.044,208.772,49,413
720,107.392,310.647,42,805
721,85.082,187.054,39,382
722,71.152,183.142,89,311
723,113.837,184.324,26,439
724,161.927,184.790,1,544
725,144.529,186.962,33,415
726,99.040,4578.572,164,18840
727,65.112,194.092,64,470
728,52.627,405.936,102,1402
729,101.699,200.706,68,375
730,100.659,1125.068,130,3778
731,161.175,234.294,15,867
732,98.694,186.672,60,372
733,91.353,195.062,69,354
734,153.488,137.023,30,256
735,63.580,149.117,18,516
736,89.330,210.491,49,375
737,142.361,170.064,0,1643
738,113.519,340.568,140,1362
739,247.644,313.332,31,1181
740,94.387,194.037,74,410
741,113.433,518.553,214,1153
742,109.329,396.863,30,4862
743,64.909,198.461,86,1053
744,110.051,1826.128,101,11153
745,170.481,317.753,54,2863
746,102.017,222.156,73,1071
747,55.950,311.404,94,1684
748,56.615,297.691,128,583
749,106.525,192.870,40,514
750,172.822,197.915,50,759
751,79.851,338.863,97,1004
752,109.444,168.661,54,285
753,114.213,248.740,44,558
754,147.014,292.972,53,867
755,128.952,181.040,0,550
756,72.337,442.485,77,2601
757,63.118,339.533,104,1227
758,56.239,207.777,50,391
759,170.712,4560.497,179,32707
760,85.024,292.144,94,688
761,107.277,194.275,27,447
762,86.093,256.028,45,1004
763,81.845,239.846,65,785
764,78.348,158.495,38,393
765,32.195,486.068,119,1313
766,185.365,192.325,15,405
767,99.589,171.113,42,360
768,55.026,365.262,60,1097
769,57.424,174.898,73,319
770,153.459,165.443,14,561
771,145.887,205.408,33,761
772,82.827,189.092,48,310
773,106.554,403.328,97,1689
774,86.122,370.381,85,1551
775,73.406,296.169,52,710
776,177.244,250.826,29,648
777,33.004,199.820,82,434
778,57.280,375.235,36,1416
779,113.577,549.377,0,1694
780,186.232,145.164,3,403
781,41.154,326.815,85,1778
782,102.479,203.587,78,472
783,94.330,256.632,61,728
784,88.954,181.750,43,426
785,90.515,202.133,39,398
786,126.784,210.636,44,799
787,142.506,219.130,63,1022
788,164.846,171.505,16,463
789,63.956,1123.162,155,2414
790,121.727,172.392,35,549
791,105.890,195.643,44,427
792,120.658,362.854,68,733
793,114.820,190.333,4,716
794,116.987,235.234,74,762
795,50.286,172.272,60,305
796,44.419,232.542,67,772
797,67.828,299.549,98,636
798,96.237,203.873,19,713
799,118.519,234.469,42,629
800,62.453,190.646,56,419
801,140.859,249.801,0,2246
802,111.323,208.208,71,441
803,63.291,1753.725,154,4957
804,138.633,235.379,44,543
805,74.880,228.108,24,638
806,108.837,371.075,0,6720
807,141.148,146.775,0,332
808,49.708,200.935,82,406
809,35.460,1159.099,175,12045
810,130.137,178.196,35,672
811,108.837,797.658,122,5111
812,164.210,287.001,46,1742
813,53.465,206.521,95,320
814,102.682,357.200,60,2160
815,25.056,210.215,92,338
816,61.268,878.555,208,2709
817,139.327,180.687,14,692
818,115.716,155.005,0,418
819,72.597,194.399,74,1070
820,132.102,241.951,34,1776
821,72.481,213.178,26,500
822,34.102,224.555,108,470
823,148.951,197.636,42,475
824,108.577,193.226,61,435
825,51.326,582.000,54,3502
826,107.999,157.140,30,385
827,62.944,260.931,79,991
828,73.088,193.746,34,385
829,81.989,146.602,29,293
830,20.808,232.758,86,608
831,102.653,181.994,43,512
832,180.452,161.905,11,479
833,108.577,216.583,57,548
834,175.221,537.642,34,2212
835,76.152,548.600,120,12859
836,36.674,204.836,92,506
837,179.960,347.853,36,1485
838,57.627,292.717,97,1110
839,114.589,829.428,107,2712
840,98.144,180.612,59,593
841,129.501,203.720,35,720
842,116.207,356.908,59,854
843,93.203,320.579,73,691
844,45.344,514.778,111,7388
845,122.883,162.679,37,369
846,55.604,260.003,77,1184
847,147.852,192.232,47,816
848,57.338,744.991,32,10702
849,100.977,173.860,49,494
850,144.298,224.558,40,1209
851,83.926,208.997,57,395
852,62.453,167.331,51,304
853,63.436,187.240,51,338
854,109.618,191.953,56,361
855,80.891,5062.757,188,25465
856,89.532,333.381,72,1037
857,128.316,239.793,66,514
858,105.572,182.082,40,330
859,75.949,3674.949,126,13302
860,81.122,194.551,80,373
861,113.837,216.590,53,699
862,48.350,388.436,147,694
863,65.776,195.428,57,551
864,124.877,241.982,86,692
865,175.683,562.124,5,9291
866,137.506,275.513,28,860
867,100.312,347.084,49,1370
868,94.156,221.870,103,699
869,166.146,336.241,70,880
870,106.612,247.911,79,1422
871,128.287,347.319,73,975
872,77.828,147.007,15,297
873,124.588,224.998,64,460
874,134.847,351.446,110,819
875,158.054,186.660,57,472
876,96.208,961.305,352,1579
877,109.387,723.222,85,3521
878,93.838,268.332,47,727
879,83.608,310.912,16,936
880,78.724,154.751,41,375
881,105.543,189.517,3,375
882,92.538,496.757,50,7783
883,123.721,181.988,27,361
884,145.136,460.095,54,2340
885,46.442,197.752,22,542
886,109.242,246.322,77,598
887,100.254,204.770,19,621
888,56.557,437.194,79,3196
889,87.018,220.234,50,442
890,134.819,367.810,61,763
891,136.321,521.972,57,1248
892,39.593,203.326,70,414
893,129.530,758.166,40,7374
894,125.166,169.703,29,307
895,67.597,447.269,167,1167
896,77.134,187.214,14,423
897,100.543,168.934,0,498
898,133.836,281.569,61,597
899,72.221,350.781,78,5260
900,38.524,722.936,112,4868
901,110.022,1638.928,69,11203
902,39.275,1742.623,169,15816
903,142.101,183.445,40,325
904,101.526,2460.315,258,9662
905,98.376,316.257,72,2257
906,60.574,207.678,45,426
907,85.053,3646.730,146,14264
908,65.170,1103.013,79,6340
909,97.133,550.413,71,3705
910,109.358,2182.845,79,8502
911,53.032,146.179,41,299
912,149.586,226.851,56,654
913,107.508,235.718,108,501
914,103.029,214.255,53,862
915,124.415,219.215,0,583
916,134.819,192.641,36,460
917,157.303,179.032,24,365
918,99.647,235.368,56,499
919,63.147,568.250,83,2643
920,139.240,391.559,18,10374
921,159.701,1118.312,108,5177
922,99.878,378.017,81,8348
923,122.709,156.362,20,371
924,73.926,2888.906,121,12956
925,74.707,183.721,61,424
926,104.271,169.076,48,345
927,110.051,247.523,38,925
928,165.164,480.312,163,1226
929,59.072,181.227,46,325
930,75.545,179.580,48,404
931,136.408,277.790,71,4521
932,138.258,198.018,51,403
933,116.091,186.543,50,325
934,47.107,6095.542,285,16780
935,19.652,207.085,83,354
936,127.594,151.367,20,436
937,170.481,377.224,85,839
938,177.937,280.175,32,918
939,65.892,409.985,85,1945
940,97.827,4893.574,219,19904
941,169.267,202.349,0,810
942,186.867,288.452,93,2674
943,112.190,447.233,74,1004
944,120.340,560.695,131,1930
945,66.008,1331.905,193,8660
946,126.177,463.133,118,1666
947,92.191,140.655,32,278
948,148.719,352.420,82,906
949,144.558,208.201,41,550
950,49.448,184.971,22,721
951,105.109,228.059,43,2731
952,74.764,181.991,63,453
953,55.633,207.301,72,422
954,34.131,3327.552,223,15939
955,127.651,192.962,65,438
956,99.243,175.961,41,351
957,95.139,198.825,66,543
958,74.331,194.484,26,562
959,69.476,845.100,159,3098
960,92.653,271.102,91,2136
961,87.394,330.326,65,697
962,115.860,203.820,26,468
963,60.141,203.654,86,406
964,55.026,222.253,76,897
965,128.692,710.792,65,2865
966,92.480,283.919,48,3845
967,101.699,176.451,20,381
968,127.565,190.646,46,361
969,80.487,186.633,51,361
970,145.425,296.921,66,1534
971,57.511,187.322,48,371
972,76.556,327.995,78,3098
