 ,Area,Mean,Min,Max
180,102.046,684.394,52,4567
181,91.671,1710.251,303,9497
182,71.441,1757.405,110,7601
183,107.075,235.466,15,648
184,69.620,1235.016,0,7262
185,95.023,278.566,16,5808
186,32.484,2972.676,180,9895
187,84.822,952.051,41,7799
188,74.244,2334.931,126,7353
189,128.258,224.954,0,569
190,97.827,444.625,81,5130
191,245.881,996.503,23,8275
192,145.338,3060.270,114,6677
193,77.741,985.719,76,4666
194,141.552,910.451,89,9624
195,84.793,623.759,105,8026
196,169.845,347.854,56,1256
197,119.935,727.393,31,4097
198,55.777,686.115,112,6023
199,34.709,2829.292,312,15937
200,104.791,904.229,61,8646
201,78.666,2977.100,113,13333
202,26.155,361.509,120,1946
203,120.947,1554.175,70,10198
204,124.588,939.519,100,4963
205,80.169,2085.492,146,10622
206,79.620,1636.648,125,14792
207,111.670,280.159,14,1658
208,144.067,2286.963,176,16393
209,131.466,970.691,0,8867
210,63.551,2025.417,135,6139
211,109.069,2060.886,0,11340
212,41.443,1309.968,50,9218
213,82.972,1376.426,71,6311
214,81.989,1670.149,128,7576
215,118.143,343.459,63,3476
216,70.516,1001.571,41,8094
217,121.236,2879.618,194,19542
218,80.949,914.461,156,11367
219,142.159,1410.347,30,9399
220,135.397,213.972,31,461
221,83.203,10255.329,359,42381
222,100.370,1793.112,149,6851
223,124.501,237.967,0,514
224,79.042,2574.626,140,15218
225,68.955,3214.283,907,13426
226,92.942,1739.266,61,15747
227,115.195,515.133,0,3356
228,123.576,969.100,109,3370
229,128.721,219.834,54,514
230,164.412,1263.263,127,11329
231,104.734,2316.911,193,10548
232,95.023,808.594,0,3601
233,136.090,2082.852,0,9482
234,104.069,509.163,0,7863
235,44.477,1520.997,15,8048
236,151.638,2701.730,144,13557
237,74.822,695.744,0,6017
238,99.156,1675.683,121,14403
239,30.865,273.468,96,508
240,114.878,1710.636,26,10771
241,91.844,529.416,0,7038
242,74.186,3484.004,117,21213
243,92.220,1138.165,37,6293
244,85.457,2289.910,215,9186
245,82.914,1272.804,59,11671
246,79.417,2185.104,133,11786
247,122.160,1119.597,40,6841
248,48.205,1047.449,0,6505
249,45.922,1345.690,0,9669
250,99.503,4016.716,324,43099
251,93.087,216.864,50,483
252,46.356,1905.947,107,10002
253,141.783,983.669,0,11518
254,81.093,4185.388,267,10790
255,97.769,1841.171,131,9946
256,61.557,2174.554,226,10454
257,53.205,2315.772,217,11512
258,115.629,2956.647,0,11827
259,100.659,1447.754,106,6803
260,131.611,806.744,0,8938
261,67.799,2938.082,78,14947
262,87.076,2658.419,200,12527
263,155.973,1230.200,82,12219
264,78.059,1330.068,76,7832
265,109.762,2249.720,209,6346
266,103.318,368.756,71,966
267,124.415,2536.376,96,19140
268,151.638,2425.265,104,18904
269,113.115,906.233,27,5138
270,86.758,2456.954,189,15040
271,65.054,1227.379,99,6312
272,87.683,1812.281,121,9616
273,132.015,2357.352,0,15071
274,72.221,1778.377,28,14000
275,215.739,763.190,0,7609
276,132.478,2622.464,78,15275
277,120.369,1216.656,0,10109
278,93.434,2060.603,51,12493
279,120.831,1493.608,87,10553
280,128.836,1896.888,121,14740
281,97.769,1485.816,76,10288
282,149.818,1314.567,83,12223
283,134.905,530.705,63,2409
284,114.155,1665.106,93,15770
285,189.266,1812.221,63,15622
286,120.137,527.577,25,2890
287,162.736,215.971,0,449
288,163.487,974.238,29,11558
289,86.209,1563.307,0,10076
290,147.332,429.097,0,2862
291,105.485,2458.040,103,15022
292,120.022,192.094,0,828
293,79.706,2607.953,139,14229
294,155.973,1964.871,61,12124
