 ,Area,Mean,Min,Max
9589,144.731,1531.849,1096,4080
9590,125.166,2571.438,1126,5971
9591,51.211,4685.442,1845,40400
9592,31.703,1526.774,1232,1955
9593,41.616,1476.813,1143,1942
9594,84.966,1564.635,1214,2366
9595,132.073,2391.814,1345,12407
9596,111.438,1991.862,1248,4421
9597,73.233,2058.721,1045,5551
9598,199.005,1733.250,1302,2493
9599,81.036,2015.550,1354,4706
9600,57.973,1471.044,1070,2007
9601,80.458,2389.353,1290,5795
9602,87.278,1581.851,1252,2402
9603,158.921,1617.465,1200,2083
9604,53.465,1281.209,997,1668
9605,114.213,1512.193,1062,2090
9606,48.408,1576.122,1177,2567
9607,109.820,1421.558,1067,2523
9608,65.372,1504.107,1236,1948
9609,66.123,1494.901,1148,1865
9610,135.686,6157.506,1473,42364
9611,68.435,1460.649,1133,1845
9612,90.717,1416.514,1131,2229
9613,96.295,1310.811,960,4887
9614,86.238,1482.560,1019,4968
9615,58.494,1527.737,1188,2504
9616,86.151,1847.164,1124,3508
9617,104.098,1408.661,249,1905
9618,105.947,1814.929,1169,4471
9619,95.168,1821.797,1261,3848
9620,111.323,1459.915,1121,2138
9621,104.185,3156.401,1472,7965
9622,79.070,1811.710,307,5213
9623,145.772,4182.793,1145,12411
9624,89.966,1523.116,1168,2111
9625,157.939,3631.008,1267,15366
9626,57.771,1630.609,1326,2137
9627,57.367,1575.175,1207,2557
9628,78.608,1263.509,222,1842
9629,60.574,1783.873,1270,2804
9630,33.206,1860.926,1100,2987
9631,55.604,1613.258,1332,2190
9632,77.336,1873.710,1273,7128
9633,69.360,1603.598,1303,3656
9634,66.875,1405.215,1124,1841
9635,110.543,1825.609,1198,4781
9636,125.224,5942.353,1213,34748
9637,63.060,3013.349,1168,12353
9638,27.050,1412.549,1083,1721
9639,67.944,1385.798,1116,1865
9640,132.882,1612.268,1198,2106
9641,46.327,1417.414,1171,1656
9642,81.007,1565.132,1236,2591
9643,87.885,3215.003,1499,8348
9644,48.899,1524.181,1108,1883
9645,112.305,1565.582,1035,7614
9646,67.048,1544.761,1233,1936
9647,104.618,1489.021,1074,3091
9648,72.510,1416.267,1090,2311
9649,69.967,1479.052,1105,3106
9650,82.567,2803.402,1127,29502
