 ,Area,Mean,Min,Max
392,88.058,920.846,0,5681
393,224.004,1349.454,0,5404
394,24.189,145.026,0,400
395,85.053,1882.410,0,11104
396,137.159,1806.187,0,17910
397,93.665,623.527,0,2376
398,147.506,2831.439,0,10606
399,171.608,1649.262,0,8516
400,139.182,1229.793,0,7757
401,134.125,1300.107,0,6112
402,100.254,314.654,0,2242
403,76.990,1002.861,42,3344
404,79.937,3868.915,21,12838
405,134.674,1872.287,0,8839
406,78.001,633.610,0,2685
407,76.701,3023.446,0,10836
408,70.921,733.709,0,3863
409,137.304,1688.027,0,9391
410,18.669,337.252,0,2031
411,23.033,153.916,0,534
412,39.044,4245.136,226,8914
413,84.533,1974.286,0,10795
414,87.162,4789.345,31,21738
415,67.453,843.977,0,4315
416,95.659,3839.248,0,23383
417,112.045,2021.578,0,15720
418,89.503,2307.201,0,14445
419,36.587,1258.374,0,4398
420,100.225,1611.363,49,5386
421,126.611,2241.112,329,5810
422,92.971,2241.592,0,9237
423,24.941,1772.435,13,5105
424,151.609,1129.885,0,7489
425,31.646,3042.017,408,9667
426,64.505,1032.269,0,4588
427,133.460,1858.382,5,10088
428,140.830,1001.302,0,9526
429,176.435,1741.590,0,4654
430,84.706,1391.801,0,4105
431,137.998,1438.304,0,10366
432,151.898,2111.668,0,10452
433,83.868,2964.709,0,21326
434,149.269,1615.583,57,8822
435,104.820,4737.236,90,12116
436,88.058,2254.686,0,10279
437,49.795,239.793,0,3039
438,137.651,327.625,0,1644
439,113.808,1958.572,0,8969
440,121.785,1098.457,0,6632
441,121.669,2027.323,0,11489
442,149.818,1916.953,0,9288
443,116.554,1695.790,0,5763
444,114.878,2307.343,0,7849
445,69.938,536.818,0,4120
446,151.638,967.610,0,6035
447,50.922,5283.116,507,14257
448,56.008,1928.656,0,10609
449,138.691,1926.539,0,9281
450,109.069,2328.220,8,8048
451,138.200,1889.791,0,8516
452,62.626,1121.287,8,5245
453,116.120,2013.984,36,12815
454,125.108,1835.389,0,7890
455,67.482,1262.299,19,4659
456,83.723,1450.042,0,6788
457,133.634,863.293,0,4098
458,80.747,2699.273,0,10674
459,157.765,1232.195,0,5525
460,109.676,1675.893,0,13044
461,107.103,1685.484,0,6320
462,38.293,3078.563,165,10657
463,69.851,3136.874,136,10746
464,91.353,2147.695,0,10742
465,92.914,1629.260,0,4543
466,60.285,361.785,0,3836
467,104.791,1625.099,0,11227
468,64.129,1072.662,17,5482
469,134.385,4147.000,48,22537
470,134.038,1680.792,0,6629
471,55.575,1401.715,0,5194
472,16.762,3264.003,632,6506
473,116.351,1481.811,0,5931
474,89.474,1486.770,0,5962
475,75.776,1405.917,14,7660
476,111.612,1777.014,10,8879
477,84.735,1616.152,0,9490
478,96.844,2615.703,46,10337
479,124.848,1115.709,0,4996
480,100.254,1287.657,0,6106
481,122.103,2300.168,0,8557
482,132.160,1481.000,0,7155
483,154.846,1131.558,0,5380
484,56.008,1418.851,515,5855
485,138.922,1251.957,0,7377
486,125.888,2254.419,0,14175
487,91.151,1509.266,0,7299
488,96.324,1831.942,0,7600
489,164.297,603.319,0,2785
490,48.205,3171.297,94,8682
491,105.312,1101.432,0,3981
492,122.016,1277.116,0,5764
493,61.441,1546.488,0,8257
494,35.981,6565.184,1350,11899
495,52.049,2582.959,44,7774
496,111.959,1846.886,0,10549
497,100.630,1839.007,0,9017
498,42.945,1741.890,50,6750
499,47.194,1194.070,56,8009
500,137.159,1300.413,0,6452
501,93.347,1073.346,0,4216
502,106.410,1233.677,0,4231
503,48.292,857.545,0,3667
504,127.738,1447.471,0,13956
505,89.128,2004.287,39,12885
506,51.731,867.625,92,2794
507,29.507,2317.471,53,7641
508,71.817,72.238,0,514
509,152.765,1282.139,87,6353
510,99.243,2076.328,0,12505
511,129.934,667.271,0,2937
512,72.452,1767.370,0,5757
513,54.274,82.182,0,341
514,66.123,543.903,0,1797
515,75.660,2961.199,21,11892
516,111.872,1524.530,0,5585
517,84.301,2651.091,40,10402
518,44.535,5008.488,117,14959
519,134.154,1819.107,0,6713
520,45.229,1801.509,47,4154
521,156.118,1131.322,0,9089
522,86.556,1637.175,41,4270
523,91.469,1191.855,0,6587
524,51.760,3647.641,0,10103
525,95.861,2471.387,0,8154
526,126.669,1180.373,0,4165
527,131.466,1231.476,0,4858
528,32.050,1031.091,30,3881
529,101.930,1389.921,0,5717
530,133.807,1140.772,0,6241
531,109.329,5149.683,26,21717
532,123.779,1729.579,71,6085
533,71.383,1281.068,14,6249
534,107.913,1919.232,0,9362
535,28.264,3766.032,68,9185
536,81.643,2671.602,81,11287
537,73.551,1106.855,27,5960
538,69.476,3055.846,118,5861
539,59.736,173.753,0,4869
540,85.428,1589.460,6,6610
541,61.991,1031.628,10,5538
542,148.084,1167.307,0,5634
543,78.377,907.807,238,2310
544,151.667,991.349,96,2774
545,125.282,1355.854,0,6965
546,50.402,3348.575,210,9671
547,35.663,5376.859,317,11939
548,75.689,1137.953,0,4668
549,156.407,1007.738,0,5029
550,69.071,1983.826,0,9155
551,141.234,1013.996,0,3175
552,58.262,1030.623,0,6017
553,141.870,1552.926,0,6801
554,36.154,2644.217,43,9307
555,100.977,1576.262,9,4123
556,41.356,1564.061,142,4017
557,84.417,1946.317,0,7328
558,89.243,71.198,0,512
559,117.334,2230.887,0,10755
560,66.152,1899.477,0,7376
561,78.579,2753.794,63,20421
562,91.873,8101.902,239,28508
563,73.926,3846.035,72,8593
564,122.016,3711.652,14,15198
565,133.431,1120.113,3,10136
566,130.455,1143.462,0,4229
567,138.604,619.489,0,2493
568,104.040,2721.826,69,13524
569,157.967,1066.108,0,3816
570,132.304,1340.467,0,7058
571,141.437,1384.291,0,5544
572,132.304,1465.127,0,7769
573,67.395,646.029,0,7268
574,98.289,1037.384,0,7086
575,132.738,1616.902,0,7774
576,133.923,1715.082,0,16648
577,57.887,399.304,0,1969
578,128.865,1786.509,84,10559
579,72.886,2363.848,55,14077
580,165.048,1406.379,0,5574
581,116.698,3185.529,0,17309
582,97.422,2234.837,7,10201
583,76.152,1162.887,0,5345
584,54.737,219.758,0,5923
585,71.470,1729.687,149,5014
586,52.396,1348.606,0,5660
587,139.182,822.697,0,6717
588,29.102,1326.235,255,2776
589,165.366,942.754,38,2437
590,30.490,3946.427,419,16887
591,62.193,825.477,0,6044
592,48.379,1145.860,0,5530
593,102.768,3842.698,125,19794
594,61.124,2665.441,93,9543
595,131.842,3011.982,0,11937
596,50.315,1851.501,0,6449
597,118.172,3019.121,29,8657
598,185.162,1352.155,63,5791
599,68.580,1639.213,18,5841
600,72.886,3369.535,228,28624
601,82.192,1545.013,9,5562
602,104.647,2142.384,0,15412
603,121.525,2636.510,0,18016
604,113.982,2436.933,8,21920
605,77.250,1422.306,0,7008
606,133.663,931.394,0,3813
607,25.605,1132.217,0,3551
608,77.799,2200.023,38,7061
609,108.346,1802.392,0,7217
610,165.684,438.387,0,3978
611,90.255,1398.667,0,5376
612,90.775,2732.283,82,9779
613,147.419,2265.431,0,9024
614,59.736,1762.368,45,4245
615,93.665,1674.922,0,10189
616,94.965,1483.719,0,16526
617,83.694,3114.027,16,11467
618,65.227,2678.959,65,6811
619,141.090,1125.692,0,6507
620,77.394,3471.018,109,16763
621,169.903,1106.941,0,5352
622,75.689,1714.258,0,15146
623,163.805,792.023,0,5352
624,86.440,576.781,0,3013
625,78.550,5160.925,22,16429
626,60.517,1547.383,0,7610
627,104.185,1572.753,0,6356
628,73.117,2416.699,0,13606
629,120.397,775.444,0,4271
630,136.437,1945.809,0,14180
631,67.250,4805.338,250,11498
632,123.519,3774.673,57,12614
633,81.238,4278.512,30,30882
634,72.626,1252.586,0,4674
635,155.280,1113.248,0,5828
636,125.773,1592.184,0,6591
637,91.989,1692.642,0,4977
638,124.877,1483.310,0,7222
639,90.775,1148.933,0,6843
640,101.439,2144.250,0,12135
641,122.103,1110.118,0,5949
642,121.409,2568.833,0,12234
643,70.978,1518.585,17,8160
644,121.958,2078.967,0,11431
645,165.106,668.844,0,4394
646,66.846,3392.568,44,9081
647,60.719,72.022,0,440
648,97.075,1346.698,103,4622
649,110.745,1779.114,0,5921
650,90.977,4738.358,19,20705
651,135.079,1660.484,56,6004
652,103.924,1648.362,0,7931
653,86.209,2730.280,0,8174
654,135.079,1287.329,0,5699
655,56.991,90.239,0,306
656,77.712,1759.344,24,7635
657,114.039,2284.151,188,7991
658,84.157,1943.695,0,11179
659,38.466,476.124,0,3746
660,141.408,2686.714,61,11845
661,125.975,3371.126,0,17419
662,73.030,2057.203,0,7932
663,138.287,1615.425,0,9243
664,71.325,967.299,0,4912
665,102.508,2521.986,107,7854
666,38.032,234.093,0,1091
667,155.424,1862.579,14,6373
668,108.144,662.288,0,2289
669,94.792,1467.833,0,4424
670,137.911,1201.914,0,7489
671,87.394,1538.061,0,7564
672,163.227,1007.883,79,3851
673,55.257,699.290,0,3759
674,131.322,723.216,0,3086
675,48.234,2130.540,205,6859
676,115.051,1224.590,0,4172
677,67.886,928.106,13,3723
678,89.099,1354.518,0,4693
679,82.163,760.538,0,2459
680,50.286,3545.640,229,9126
681,131.004,3444.729,0,19633
682,125.946,1853.123,8,7086
683,164.557,1213.718,0,4865
684,49.477,630.482,0,2139
685,106.670,2878.659,73,10078
686,86.527,2162.466,0,7288
687,122.941,626.202,0,3134
688,68.002,2972.041,35,9798
689,105.341,1701.757,0,7372
690,52.945,2422.707,24,9655
691,69.649,1107.795,434,2541
692,124.819,2461.675,18,10462
693,82.914,2944.089,66,9281
694,44.246,1688.199,19,5480
695,76.903,7013.947,45,15407
696,95.312,1884.700,0,7121
697,45.518,1676.835,23,5992
698,164.990,845.879,0,3560
699,97.595,3187.359,0,14090
700,103.173,2033.631,0,7801
701,137.420,2052.985,2,11873
702,92.249,1042.899,7,6095
703,109.502,1956.729,0,9758
704,77.250,1519.136,20,6101
705,130.281,1810.337,0,6973
706,49.679,1691.746,166,5299
707,44.304,2504.342,222,8065
708,85.342,4243.889,58,18141
709,44.130,218.264,0,1230
710,116.091,2348.481,0,8375
711,89.128,1491.156,0,8374
712,122.738,1080.440,0,5184
713,161.118,1299.876,0,5030
714,116.091,1073.973,0,3825
715,76.990,2672.469,68,15893
716,108.780,2914.770,0,13905
717,88.347,2083.479,0,17603
718,113.895,2899.375,16,8865
719,127.044,2231.848,111,13814
720,107.392,4319.289,28,23010
721,85.082,2491.519,0,20193
722,71.152,2133.844,51,14071
723,113.837,1581.966,0,8397
724,161.927,2294.843,0,11976
725,144.529,979.822,0,3341
726,99.040,1936.568,0,11246
727,65.112,2988.939,98,7980
728,52.627,1599.200,95,5436
729,101.699,1562.661,0,7567
730,100.659,594.490,16,1433
731,161.175,1376.640,0,7911
732,98.694,2001.987,11,7658
733,91.353,1744.870,0,10861
734,153.488,1067.342,0,5663
735,63.580,954.947,0,3855
736,89.330,1079.609,0,7445
737,142.361,1225.765,0,7049
738,113.519,3205.519,75,14190
739,247.644,1820.336,0,7066
740,94.387,1187.867,5,4134
741,113.433,1647.095,162,6882
742,109.329,1665.602,0,8093
743,64.909,1440.798,0,7252
744,110.051,1640.546,0,7526
745,170.481,1751.418,30,9130
746,102.017,1008.076,34,5563
747,55.950,3185.784,93,13006
748,56.615,2754.412,0,13641
749,106.525,1615.724,0,16091
750,172.822,1672.265,0,9100
751,79.851,1578.330,237,3402
752,109.444,1947.870,0,8429
753,114.213,1243.184,0,3792
754,147.014,1243.668,0,6542
755,128.952,1506.997,0,7320
756,72.337,1430.873,0,7127
757,63.118,1289.197,0,5238
758,56.239,2692.313,23,10427
759,170.712,1218.929,2,4368
760,85.024,6410.299,183,20638
761,107.277,1594.170,0,7972
762,86.093,1371.216,0,6489
763,81.845,2723.443,0,9324
764,78.348,1364.293,0,5725
765,32.195,6357.177,1526,15014
766,185.365,1248.664,0,5580
767,99.589,2858.128,0,20927
768,55.026,4182.150,781,18179
769,57.424,1989.053,32,7142
770,153.459,314.370,0,1439
771,145.887,1210.099,0,5363
772,82.827,3258.567,0,10765
773,106.554,2173.063,0,8325
774,86.122,3891.349,24,16445
775,73.406,907.577,0,6682
776,177.244,1476.537,0,5914
777,33.004,4471.691,304,6916
778,57.280,3319.802,90,13446
779,113.577,2165.136,39,8177
780,186.232,1665.091,0,13267
781,41.154,3983.474,191,20411
782,102.479,1838.241,0,11630
783,94.330,1409.517,0,10635
784,88.954,1270.435,0,7171
785,90.515,1483.014,0,8322
786,126.784,1556.301,7,8163
787,142.506,1062.586,0,6508
788,164.846,686.997,0,5928
789,63.956,3011.922,57,8820
790,121.727,932.272,0,3873
791,105.890,1029.174,0,7658
792,120.658,5856.542,72,22298
793,114.820,2108.924,0,10345
794,116.987,2344.140,17,12491
795,50.286,1239.254,85,2379
796,44.419,4994.761,1647,10663
797,67.828,1233.129,5,8460
798,96.237,1720.483,100,6398
799,118.519,3692.987,0,15686
800,62.453,2861.735,0,12038
801,140.859,1655.576,0,6860
802,111.323,870.136,2,3338
803,63.291,1514.824,91,6977
804,138.633,1210.289,0,3475
805,74.880,2718.988,3,7771
806,108.837,1642.958,75,5803
807,141.148,1185.299,0,5091
808,49.708,4188.009,271,8873
809,35.460,4245.170,238,11074
810,130.137,1259.389,0,4821
811,108.837,4991.578,62,23490
812,164.210,1168.248,0,5339
813,53.465,2140.869,0,8179
814,102.682,1451.331,0,6219
815,25.056,1984.172,620,3804
816,61.268,2093.050,47,10436
817,139.327,1149.100,0,6340
818,115.716,947.839,0,7519
819,72.597,102.054,0,449
820,132.102,1107.589,0,5377
821,72.481,3184.904,77,11592
822,34.102,2317.362,0,7426
823,148.951,956.198,0,5784
824,108.577,1923.672,0,6597
825,51.326,1791.391,0,6950
826,107.999,1673.156,0,4563
827,62.944,1172.464,0,5292
828,73.088,671.494,0,6183
829,81.989,2130.306,0,7972
830,20.808,3071.918,63,9749
831,102.653,2521.484,69,13834
832,180.452,1042.947,0,5004
833,108.577,1843.515,0,14764
834,175.221,969.876,0,6706
835,76.152,1300.789,78,3428
836,36.674,2911.928,174,8861
837,179.960,1514.069,0,11361
838,57.627,106.177,0,550
839,114.589,1730.505,9,5323
840,98.144,104.790,0,535
841,129.501,902.667,0,4342
842,116.207,696.490,0,2058
843,93.203,3205.285,72,12066
844,45.344,1705.727,271,3481
845,122.883,1795.274,0,7874
846,55.604,1705.793,23,7462
847,147.852,1119.942,0,4677
848,57.338,2116.993,16,6881
849,100.977,2610.084,28,8463
850,144.298,672.629,0,2829
851,83.926,1006.150,0,3285
852,62.453,1729.808,0,6801
853,63.436,3237.092,47,7304
854,109.618,1672.188,0,5923
855,80.891,1051.590,0,6272
856,89.532,2814.391,0,13364
857,128.316,1669.084,0,7514
858,105.572,2025.122,0,9624
859,75.949,2182.587,40,7417
860,81.122,1075.239,0,4470
861,113.837,1152.203,53,4545
862,48.350,3107.647,238,9626
863,65.776,1859.864,0,9401
864,124.877,1595.570,0,4855
865,175.683,1903.804,0,9411
866,137.506,2498.677,0,15554
867,100.312,4936.766,0,20429
868,94.156,1664.688,43,6122
869,166.146,988.561,23,3341
870,106.612,1674.435,20,8638
871,128.287,1108.385,104,3110
872,77.828,848.119,0,7573
873,124.588,1704.595,12,8720
874,134.847,3203.023,68,16799
875,158.054,1697.596,0,6405
876,96.208,2153.470,283,6511
877,109.387,4184.452,99,13739
878,93.838,2477.063,0,8793
879,83.608,3794.769,0,15953
880,78.724,1365.822,0,3689
